event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_2069,user_17,expense,Grocery store,groceries,debit,10496.22,INR,2026-02-06,2026-02-06,settled,,fixed,
event_2070,user_17,expense,Ride service,transport,debit,5355.27,INR,2026-02-07,2026-02-07,settled,,fixed,
event_2071,user_17,expense,Grocery store,groceries,debit,10457.04,INR,2026-02-13,2026-02-13,settled,,fixed,
event_2072,user_17,expense,Transit pass,transport,debit,5663.53,INR,2026-02-14,2026-02-14,settled,,fixed,
event_2073,user_17,expense,Cafe,dining,debit,10474.35,INR,2026-02-15,2026-02-15,settled,,fixed,
event_2074,user_17,expense,Neighborhood market,groceries,debit,11865.73,INR,2026-02-20,2026-02-20,settled,,fixed,
event_2075,user_17,expense,Ride service,transport,debit,7983.48,INR,2026-02-21,2026-02-21,settled,,fixed,
event_2076,user_17,expense,Grocery store,groceries,debit,8916.1,INR,2026-02-27,2026-02-27,settled,,fixed,
event_2077,user_17,expense,Fuel,transport,debit,8256.93,INR,2026-02-28,2026-02-28,settled,,fixed,
event_2078,user_17,expense,Food delivery,dining,debit,7176.62,INR,2026-03-01,2026-03-01,settled,,fixed,
event_2079,user_17,expense,Reimbursable work expense,work_expense,debit,15360,INR,2026-01-26,2026-01-26,settled,,fixed,
event_2080,user_17,refund,Employer expense reimbursement,work_expense,credit,15360,INR,2026-02-25,2026-02-26,settled,event_2079,fixed,
event_2081,user_17,expense,Bulk groceries and pantry purchase,groceries,debit,41272,INR,2026-02-27,2026-02-27,settled,,fixed,
event_2082,user_17,income,Next confirmed salary,salary,credit,256000,INR,2026-03-15,2026-03-15,scheduled,,fixed,
event_2083,user_18,income,Payroll credit,salary,credit,1500,USD,2026-02-15,2026-02-15,settled,,fixed,
event_2084,user_18,expense,Monthly rent,rent,debit,456,USD,2026-02-01,2026-02-01,settled,,fixed,
event_2085,user_18,expense,Utility bill,utilities,debit,95.35,USD,2026-02-05,2026-02-05,settled,,fixed,
event_2086,user_18,debt_payment,Loan repayment,debt_repayment,debit,130,USD,2026-02-10,2026-02-10,settled,,fixed,
event_2087,user_18,subscription,Streaming subscription,streaming,debit,39,USD,2026-02-08,2026-02-08,settled,,fixed,
event_2088,user_18,subscription,Fitness membership,gym,debit,32,USD,2026-02-09,2026-02-09,settled,,fixed,
event_2089,user_18,subscription,Music subscription,music_subscription,debit,16,USD,2026-02-10,2026-02-10,settled,,stoppable,
event_2090,user_18,subscription,Cloud storage subscription,cloud_storage,debit,6,USD,2026-02-11,2026-02-11,settled,,stoppable,
event_2091,user_18,subscription,Delivery membership,delivery_membership,debit,19,USD,2026-02-12,2026-02-12,settled,,fixed,
event_2092,user_18,expense,Discretionary shopping budget,shopping,debit,36,USD,2026-02-11,2026-02-11,settled,,reducible,14.4
event_2093,user_18,expense,Entertainment budget,entertainment,debit,33,USD,2026-02-13,2026-02-13,settled,,fixed,
event_2094,user_18,income,Payroll credit,salary,credit,1500,USD,2026-03-15,2026-03-15,settled,,fixed,
event_2095,user_18,expense,Monthly rent,rent,debit,456,USD,2026-03-01,2026-03-01,settled,,fixed,
event_2096,user_18,expense,Utility bill,utilities,debit,92.97,USD,2026-03-05,2026-03-05,settled,,fixed,
event_2097,user_18,debt_payment,Loan repayment,debt_repayment,debit,130,USD,2026-03-10,2026-03-10,settled,,fixed,
event_2098,user_18,subscription,Streaming subscription,streaming,debit,39,USD,2026-03-08,2026-03-08,settled,,fixed,
event_2099,user_18,subscription,Fitness membership,gym,debit,32,USD,2026-03-09,2026-03-09,settled,,fixed,
event_2100,user_18,subscription,Music subscription,music_subscription,debit,16,USD,2026-03-10,2026-03-10,settled,,stoppable,
event_2101,user_18,subscription,Cloud storage subscription,cloud_storage,debit,6,USD,2026-03-11,2026-03-11,settled,,stoppable,
event_2102,user_18,subscription,Delivery membership,delivery_membership,debit,19,USD,2026-03-12,2026-03-12,settled,,fixed,
event_2103,user_18,expense,Discretionary shopping budget,shopping,debit,36,USD,2026-03-11,2026-03-11,settled,,reducible,14.4
event_2104,user_18,expense,Entertainment budget,entertainment,debit,33,USD,2026-03-13,2026-03-13,settled,,fixed,
event_2105,user_18,income,Payroll credit,salary,credit,1500,USD,2026-04-15,2026-04-15,settled,,fixed,
event_2106,user_18,expense,Monthly rent,rent,debit,456,USD,2026-04-01,2026-04-01,settled,,fixed,
event_2107,user_18,expense,Utility bill,utilities,debit,93.25,USD,2026-04-05,2026-04-05,settled,,fixed,
event_2108,user_18,debt_payment,Loan repayment,debt_repayment,debit,130,USD,2026-04-10,2026-04-10,settled,,fixed,
event_2109,user_18,subscription,Streaming subscription,streaming,debit,39,USD,2026-04-08,2026-04-08,settled,,fixed,
event_2110,user_18,subscription,Fitness membership,gym,debit,32,USD,2026-04-09,2026-04-09,settled,,fixed,
event_2111,user_18,subscription,Music subscription,music_subscription,debit,16,USD,2026-04-10,2026-04-10,settled,,stoppable,
event_2112,user_18,subscription,Cloud storage subscription,cloud_storage,debit,6,USD,2026-04-11,2026-04-11,settled,,stoppable,
event_2113,user_18,subscription,Delivery membership,delivery_membership,debit,19,USD,2026-04-12,2026-04-12,settled,,fixed,
event_2114,user_18,expense,Discretionary shopping budget,shopping,debit,36,USD,2026-04-11,2026-04-11,settled,,reducible,14.4
event_2115,user_18,expense,Entertainment budget,entertainment,debit,33,USD,2026-04-13,2026-04-13,settled,,fixed,
event_2116,user_18,income,Payroll credit,salary,credit,1500,USD,2026-05-15,2026-05-15,settled,,fixed,
event_2117,user_18,expense,Monthly rent,rent,debit,456,USD,2026-05-01,2026-05-01,settled,,fixed,
event_2118,user_18,expense,Utility bill,utilities,debit,89.13,USD,2026-05-05,2026-05-05,settled,,fixed,
event_2119,user_18,debt_payment,Loan repayment,debt_repayment,debit,130,USD,2026-05-10,2026-05-10,settled,,fixed,
event_2120,user_18,subscription,Streaming subscription,streaming,debit,39,USD,2026-05-08,2026-05-08,settled,,fixed,
event_2121,user_18,subscription,Fitness membership,gym,debit,32,USD,2026-05-09,2026-05-09,settled,,fixed,
event_2122,user_18,subscription,Music subscription,music_subscription,debit,16,USD,2026-05-10,2026-05-10,settled,,stoppable,
event_2123,user_18,subscription,Cloud storage subscription,cloud_storage,debit,6,USD,2026-05-11,2026-05-11,settled,,stoppable,
event_2124,user_18,subscription,Delivery membership,delivery_membership,debit,19,USD,2026-05-12,2026-05-12,settled,,fixed,
event_2125,user_18,expense,Discretionary shopping budget,shopping,debit,36,USD,2026-05-11,2026-05-11,settled,,reducible,14.4
event_2126,user_18,expense,Entertainment budget,entertainment,debit,33,USD,2026-05-13,2026-05-13,settled,,fixed,
event_2127,user_18,income,Payroll credit,salary,credit,1500,USD,2026-06-15,2026-06-15,settled,,fixed,
event_2128,user_18,expense,Monthly rent,rent,debit,456,USD,2026-06-01,2026-06-01,settled,,fixed,
event_2129,user_18,expense,Utility bill,utilities,debit,94.81,USD,2026-06-05,2026-06-05,settled,,fixed,
event_2130,user_18,debt_payment,Loan repayment,debt_repayment,debit,130,USD,2026-06-10,2026-06-10,settled,,fixed,
event_2131,user_18,subscription,Streaming subscription,streaming,debit,39,USD,2026-06-08,2026-06-08,settled,,fixed,
event_2132,user_18,subscription,Fitness membership,gym,debit,32,USD,2026-06-09,2026-06-09,settled,,fixed,
event_2133,user_18,subscription,Music subscription,music_subscription,debit,16,USD,2026-06-10,2026-06-10,settled,,stoppable,
event_2134,user_18,subscription,Cloud storage subscription,cloud_storage,debit,6,USD,2026-06-11,2026-06-11,settled,,stoppable,
event_2135,user_18,subscription,Delivery membership,delivery_membership,debit,19,USD,2026-06-12,2026-06-12,settled,,fixed,
event_2136,user_18,expense,Discretionary shopping budget,shopping,debit,36,USD,2026-06-11,2026-06-11,settled,,reducible,14.4
event_2137,user_18,expense,Entertainment budget,entertainment,debit,33,USD,2026-06-13,2026-06-13,settled,,fixed,
event_2138,user_18,expense,Monthly rent,rent,debit,456,USD,2026-07-01,2026-07-01,settled,,fixed,
event_2139,user_18,expense,Utility bill,utilities,debit,86.74,USD,2026-07-05,2026-07-05,settled,,fixed,
event_2140,user_18,expense,Neighborhood market,groceries,debit,51.06,USD,2026-01-11,2026-01-11,settled,,fixed,
event_2141,user_18,expense,Transit pass,transport,debit,38.47,USD,2026-01-12,2026-01-12,settled,,fixed,
event_2142,user_18,expense,Grocery store,groceries,debit,58.71,USD,2026-01-18,2026-01-18,settled,,fixed,
event_2143,user_18,expense,Transit pass,transport,debit,32.07,USD,2026-01-19,2026-01-19,settled,,fixed,
event_2144,user_18,expense,Cafe,dining,debit,65.55,USD,2026-01-20,2026-01-20,settled,,fixed,
event_2145,user_18,expense,Supermarket purchase,groceries,debit,61.1,USD,2026-01-25,2026-01-25,settled,,fixed,
event_2146,user_18,expense,Ride service,transport,debit,42.42,USD,2026-01-26,2026-01-26,settled,,fixed,
event_2147,user_18,expense,Grocery store,groceries,debit,54.37,USD,2026-02-01,2026-02-01,settled,,fixed,
event_2148,user_18,expense,Transit pass,transport,debit,38.3,USD,2026-02-02,2026-02-02,settled,,fixed,
event_2149,user_18,expense,Restaurant,dining,debit,57.52,USD,2026-02-03,2026-02-03,settled,,fixed,
event_2150,user_18,expense,Supermarket purchase,groceries,debit,61.72,USD,2026-02-08,2026-02-08,settled,,fixed,
event_2151,user_18,expense,Fuel,transport,debit,37.77,USD,2026-02-09,2026-02-09,settled,,fixed,
event_2152,user_18,expense,Grocery store,groceries,debit,54.25,USD,2026-02-15,2026-02-15,settled,,fixed,
event_2153,user_18,expense,Fuel,transport,debit,41.27,USD,2026-02-16,2026-02-16,settled,,fixed,
event_2154,user_18,expense,Restaurant,dining,debit,57.01,USD,2026-02-17,2026-02-17,settled,,fixed,
event_2155,user_18,expense,Neighborhood market,groceries,debit,45.38,USD,2026-02-22,2026-02-22,settled,,fixed,
event_2156,user_18,expense,Ride service,transport,debit,31.64,USD,2026-02-23,2026-02-23,settled,,fixed,
event_2157,user_18,expense,Grocery store,groceries,debit,45.38,USD,2026-03-01,2026-03-01,settled,,fixed,
event_2158,user_18,expense,Fuel,transport,debit,37.92,USD,2026-03-02,2026-03-02,settled,,fixed,
event_2159,user_18,expense,Cafe,dining,debit,46.26,USD,2026-03-03,2026-03-03,settled,,fixed,
event_2160,user_18,expense,Neighborhood market,groceries,debit,47.8,USD,2026-03-08,2026-03-08,settled,,fixed,
event_2161,user_18,expense,Fuel,transport,debit,34.6,USD,2026-03-09,2026-03-09,settled,,fixed,
event_2162,user_18,expense,Grocery store,groceries,debit,48.77,USD,2026-03-15,2026-03-15,settled,,fixed,
event_2163,user_18,expense,Ride service,transport,debit,28.64,USD,2026-03-16,2026-03-16,settled,,fixed,
event_2164,user_18,expense,Cafe,dining,debit,52.8,USD,2026-03-17,2026-03-17,settled,,fixed,
event_2165,user_18,expense,Grocery store,groceries,debit,56.96,USD,2026-03-22,2026-03-22,settled,,fixed,
event_2166,user_18,expense,Transit pass,transport,debit,33.33,USD,2026-03-23,2026-03-23,settled,,fixed,
event_2167,user_18,expense,Neighborhood market,groceries,debit,63.01,USD,2026-03-29,2026-03-29,settled,,fixed,
event_2168,user_18,expense,Fuel,transport,debit,35.44,USD,2026-03-30,2026-03-30,settled,,fixed,
event_2169,user_18,expense,Restaurant,dining,debit,58.13,USD,2026-03-31,2026-03-31,settled,,fixed,
event_2170,user_18,expense,Neighborhood market,groceries,debit,55.9,USD,2026-04-05,2026-04-05,settled,,fixed,
event_2171,user_18,expense,Transit pass,transport,debit,28.77,USD,2026-04-06,2026-04-06,settled,,fixed,
event_2172,user_18,expense,Neighborhood market,groceries,debit,51.99,USD,2026-04-12,2026-04-12,settled,,fixed,
event_2173,user_18,expense,Transit pass,transport,debit,41.01,USD,2026-04-13,2026-04-13,settled,,fixed,
event_2174,user_18,expense,Cafe,dining,debit,40.34,USD,2026-04-14,2026-04-14,settled,,fixed,
event_2175,user_18,expense,Neighborhood market,groceries,debit,48.11,USD,2026-04-19,2026-04-19,settled,,fixed,
event_2176,user_18,expense,Fuel,transport,debit,36.59,USD,2026-04-20,2026-04-20,settled,,fixed,
event_2177,user_18,expense,Supermarket purchase,groceries,debit,47.87,USD,2026-04-26,2026-04-26,settled,,fixed,
event_2178,user_18,expense,Ride service,transport,debit,26.79,USD,2026-04-27,2026-04-27,settled,,fixed,
event_2179,user_18,expense,Food delivery,dining,debit,47.54,USD,2026-04-28,2026-04-28,settled,,fixed,
event_2180,user_18,expense,Grocery store,groceries,debit,56.34,USD,2026-05-03,2026-05-03,settled,,fixed,
event_2181,user_18,expense,Ride service,transport,debit,26.64,USD,2026-05-04,2026-05-04,settled,,fixed,
event_2182,user_18,expense,Grocery store,groceries,debit,44.28,USD,2026-05-10,2026-05-10,settled,,fixed,
event_2183,user_18,expense,Ride service,transport,debit,32.63,USD,2026-05-11,2026-05-11,settled,,fixed,
event_2184,user_18,expense,Restaurant,dining,debit,45.14,USD,2026-05-12,2026-05-12,settled,,fixed,
event_2185,user_18,expense,Neighborhood market,groceries,debit,53.34,USD,2026-05-17,2026-05-17,settled,,fixed,
event_2186,user_18,expense,Fuel,transport,debit,39.32,USD,2026-05-18,2026-05-18,settled,,fixed,
event_2187,user_18,expense,Grocery store,groceries,debit,59.68,USD,2026-05-24,2026-05-24,settled,,fixed,
event_2188,user_18,expense,Ride service,transport,debit,37.35,USD,2026-05-25,2026-05-25,settled,,fixed,
event_2189,user_18,expense,Restaurant,dining,debit,56.02,USD,2026-05-26,2026-05-26,settled,,fixed,
event_2190,user_18,expense,Grocery store,groceries,debit,45.5,USD,2026-05-31,2026-05-31,settled,,fixed,
event_2191,user_18,expense,Ride service,transport,debit,28.61,USD,2026-06-01,2026-06-01,settled,,fixed,
event_2192,user_18,expense,Supermarket purchase,groceries,debit,56.96,USD,2026-06-07,2026-06-07,settled,,fixed,
event_2193,user_18,expense,Fuel,transport,debit,38.2,USD,2026-06-08,2026-06-08,settled,,fixed,
event_2194,user_18,expense,Food delivery,dining,debit,63.32,USD,2026-06-09,2026-06-09,settled,,fixed,
event_2195,user_18,expense,Supermarket purchase,groceries,debit,60.22,USD,2026-06-14,2026-06-14,settled,,fixed,
event_2196,user_18,expense,Fuel,transport,debit,32.23,USD,2026-06-15,2026-06-15,settled,,fixed,
event_2197,user_18,expense,Neighborhood market,groceries,debit,59.18,USD,2026-06-21,2026-06-21,settled,,fixed,
event_2198,user_18,expense,Transit pass,transport,debit,34.97,USD,2026-06-22,2026-06-22,settled,,fixed,
event_2199,user_18,expense,Food delivery,dining,debit,49.29,USD,2026-06-23,2026-06-23,settled,,fixed,
event_2200,user_18,expense,Supermarket purchase,groceries,debit,49.16,USD,2026-06-28,2026-06-28,settled,,fixed,
event_2201,user_18,expense,Transit pass,transport,debit,38.88,USD,2026-06-29,2026-06-29,settled,,fixed,
event_2202,user_18,expense,Grocery store,groceries,debit,47.8,USD,2026-07-05,2026-07-05,settled,,fixed,
event_2203,user_18,expense,Fuel,transport,debit,38.7,USD,2026-07-06,2026-07-06,settled,,fixed,
event_2204,user_18,expense,Cafe,dining,debit,62.99,USD,2026-07-07,2026-07-07,settled,,fixed,
event_2205,user_19,income,Payroll credit,salary,credit,176000,INR,2024-04-15,2024-04-15,settled,,fixed,
event_2206,user_19,expense,Monthly rent,rent,debit,45700,INR,2024-04-01,2024-04-01,settled,,fixed,
event_2207,user_19,expense,Utility bill,utilities,debit,11183.39,INR,2024-04-05,2024-04-05,settled,,fixed,
event_2208,user_19,debt_payment,Loan repayment,debt_repayment,debit,14400,INR,2024-04-10,2024-04-10,settled,,fixed,
event_2209,user_19,subscription,Streaming subscription,streaming,debit,5100,INR,2024-04-08,2024-04-08,settled,,fixed,
event_2210,user_19,subscription,Fitness membership,gym,debit,4360,INR,2024-04-09,2024-04-09,settled,,stoppable,
event_2211,user_19,subscription,Music subscription,music_subscription,debit,1935,INR,2024-04-10,2024-04-10,settled,,fixed,
event_2212,user_19,subscription,Cloud storage subscription,cloud_storage,debit,630,INR,2024-04-11,2024-04-11,settled,,stoppable,
event_2213,user_19,subscription,Delivery membership,delivery_membership,debit,1645,INR,2024-04-12,2024-04-12,settled,,stoppable,
event_2214,user_19,expense,Discretionary shopping budget,shopping,debit,8020,INR,2024-04-11,2024-04-11,settled,,fixed,
event_2215,user_19,expense,Entertainment budget,entertainment,debit,4210,INR,2024-04-13,2024-04-13,settled,,fixed,
event_2216,user_19,income,Payroll credit,salary,credit,176000,INR,2024-05-15,2024-05-15,settled,,fixed,
event_2217,user_19,expense,Monthly rent,rent,debit,45700,INR,2024-05-01,2024-05-01,settled,,fixed,
event_2218,user_19,expense,Utility bill,utilities,debit,12103.32,INR,2024-05-05,2024-05-05,settled,,fixed,
event_2219,user_19,debt_payment,Loan repayment,debt_repayment,debit,14400,INR,2024-05-10,2024-05-10,settled,,fixed,
event_2220,user_19,subscription,Streaming subscription,streaming,debit,5100,INR,2024-05-08,2024-05-08,settled,,fixed,
event_2221,user_19,subscription,Fitness membership,gym,debit,4360,INR,2024-05-09,2024-05-09,settled,,stoppable,
event_2222,user_19,subscription,Music subscription,music_subscription,debit,1935,INR,2024-05-10,2024-05-10,settled,,fixed,
event_2223,user_19,subscription,Cloud storage subscription,cloud_storage,debit,630,INR,2024-05-11,2024-05-11,settled,,stoppable,
event_2224,user_19,subscription,Delivery membership,delivery_membership,debit,1645,INR,2024-05-12,2024-05-12,settled,,stoppable,
event_2225,user_19,expense,Discretionary shopping budget,shopping,debit,8020,INR,2024-05-11,2024-05-11,settled,,fixed,
event_2226,user_19,expense,Entertainment budget,entertainment,debit,4210,INR,2024-05-13,2024-05-13,settled,,fixed,
event_2227,user_19,income,Payroll credit,salary,credit,176000,INR,2024-06-15,2024-06-15,settled,,fixed,
event_2228,user_19,expense,Monthly rent,rent,debit,45700,INR,2024-06-01,2024-06-01,settled,,fixed,
event_2229,user_19,expense,Utility bill,utilities,debit,11520.64,INR,2024-06-05,2024-06-05,settled,,fixed,
event_2230,user_19,debt_payment,Loan repayment,debt_repayment,debit,14400,INR,2024-06-10,2024-06-10,settled,,fixed,
event_2231,user_19,subscription,Streaming subscription,streaming,debit,5100,INR,2024-06-08,2024-06-08,settled,,fixed,
